market_id,token_id,trade_date,timestamp,price,outcome,question_x,slug,event_slug,category,volume,active,closed,created_at,end_date,trade_count,token_count,first_trade,last_trade,token_return,token_price_change,obs_count,question_y,best_lag,best_lag_corr
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-21,2023-04-21 00:00:40,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-22,2023-04-22 00:00:24,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-23,2023-04-23 00:00:24,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-24,2023-04-24 00:00:06,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-25,2023-04-25 00:00:30,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-26,2023-04-26 00:00:54,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-27,2023-04-27 00:00:53,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-28,2023-04-28 00:00:34,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-04-30,2023-04-30 00:00:13,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-01,2023-05-01 00:00:19,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
