,base_weight,overlay_weight,weight_diff,abs_weight_diff,base_cum_weight,overlay_cum_weight
2022-02-06,0.0004788542008987687,0.0004788542008987687,0.0,0.0,0.4758272733975642,0.4758272733975642
2022-02-07,0.00046328655580893586,0.00046328655580893586,0.0,0.0,0.47629055995337316,0.47629055995337316
2022-02-08,0.0004361437471972827,0.0004361437471972827,0.0,0.0,0.47672670370057046,0.47672670370057046
2022-02-09,0.00043200334643813987,0.00043200334643813987,0.0,0.0,0.4771587070470086,0.4771587070470086
2022-02-10,0.0004285848491292653,0.0004285848491292653,0.0,0.0,0.47758729189613786,0.47758729189613786
2022-02-11,0.0004431404245038011,0.0004431404245038011,0.0,0.0,0.47803043232064163,0.47803043232064163
2022-02-12,0.00046658468750158786,0.00046658468750158786,0.0,0.0,0.47849701700814323,0.47849701700814323
2022-02-13,0.00047020326609715693,0.00047020326609715693,0.0,0.0,0.4789672202742404,0.4789672202742404
2022-02-14,0.0004698488987075986,0.0004698488987075986,0.0,0.0,0.479437069172948,0.479437069172948
2022-02-15,0.00046145597504303914,0.00046145597504303914,0.0,0.0,0.47989852514799103,0.47989852514799103
2022-02-16,0.0004280349138998939,0.0004280349138998939,0.0,0.0,0.4803265600618909,0.4803265600618909
2022-02-17,0.0004359322270046581,0.0004359322270046581,0.0,0.0,0.48076249228889556,0.48076249228889556
2022-02-18,0.000501235063926968,0.000501235063926968,0.0,0.0,0.4812637273528225,0.4812637273528225
2022-02-19,0.0005127317912796572,0.0005127317912796572,0.0,0.0,0.48177645914410216,0.48177645914410216
2022-02-20,0.0005116453696014931,0.0005116453696014931,0.0,0.0,0.48228810451370363,0.48228810451370363
2022-02-21,0.0005442981545993115,0.0005442981545993115,0.0,0.0,0.48283240266830296,0.48283240266830296
2022-02-22,0.0005766583623367601,0.0005766583623367601,0.0,0.0,0.48340906103063974,0.48340906103063974
2022-02-23,0.00055083730296639,0.00055083730296639,0.0,0.0,0.48395989833360614,0.48395989833360614
2022-02-24,0.0005702660746516752,0.0005702660746516752,0.0,0.0,0.4845301644082578,0.4845301644082578
2022-02-25,0.0005474641886707192,0.0005474641886707192,0.0,0.0,0.48507762859692855,0.48507762859692855
2022-02-26,0.000524095000529502,0.000524095000529502,0.0,0.0,0.48560172359745807,0.48560172359745807
2022-02-27,0.0005290678370064524,0.0005290678370064524,0.0,0.0,0.4861307914344645,0.4861307914344645
2022-02-28,0.0005588852677516087,0.0005588852677516087,0.0,0.0,0.48668967670221613,0.48668967670221613
2022-03-01,0.0004465407047210122,0.0004465407047210122,0.0,0.0,0.48713621740693713,0.48713621740693713
2022-03-02,0.00042573692299789634,0.00042573692299789634,0.0,0.0,0.48756195432993504,0.48756195432993504
2022-03-03,0.0004315132071020489,0.0004315132071020489,0.0,0.0,0.4879934675370371,0.4879934675370371
2022-03-04,0.0004580211735466159,0.0004580211735466159,0.0,0.0,0.4884514887105837,0.4884514887105837
2022-03-05,0.0005248837322629143,0.0005248837322629143,0.0,0.0,0.4889763724428466,0.4889763724428466
2022-03-06,0.0005183633227862123,0.0005183633227862123,0.0,0.0,0.4894947357656328,0.4894947357656328
2022-03-07,0.0005388014792495488,0.0005388014792495488,0.0,0.0,0.49003353724488236,0.49003353724488236
2022-03-08,0.000543433999212791,0.000543433999212791,0.0,0.0,0.49057697124409516,0.49057697124409516
2022-03-09,0.0005296686275819718,0.0005296686275819718,0.0,0.0,0.49110663987167713,0.49110663987167713
2022-03-10,0.0004629061386266399,0.0004629061386266399,0.0,0.0,0.4915695460103038,0.4915695460103038
2022-03-11,0.0005118359741363257,0.0005118359741363257,0.0,0.0,0.4920813819844401,0.4920813819844401
2022-03-12,0.0005246712311815848,0.0005246712311815848,0.0,0.0,0.49260605321562173,0.49260605321562173
2022-03-13,0.0005210339318758999,0.0005210339318758999,0.0,0.0,0.49312708714749764,0.49312708714749764
2022-03-14,0.0005448350908068939,0.0005448350908068939,0.0,0.0,0.49367192223830453,0.49367192223830453
2022-03-15,0.0005044123492913418,0.0005044123492913418,0.0,0.0,0.49417633458759586,0.49417633458759586
2022-03-16,0.0005095180271103203,0.0005095180271103203,0.0,0.0,0.49468585261470616,0.49468585261470616
2022-03-17,0.00047349947428305847,0.00047349947428305847,0.0,0.0,0.4951593520889892,0.4951593520889892
2022-03-18,0.00047536401229670915,0.00047536401229670915,0.0,0.0,0.4956347161012859,0.4956347161012859
2022-03-19,0.0004583025225821725,0.0004583025225821725,0.0,0.0,0.49609301862386807,0.49609301862386807
2022-03-20,0.0004509267013766682,0.0004509267013766682,0.0,0.0,0.4965439453252447,0.4965439453252447
2022-03-21,0.0004672178078025771,0.0004672178078025771,0.0,0.0,0.4970111631330473,0.4970111631330473
2022-03-22,0.00047087747432918,0.00047087747432918,0.0,0.0,0.49748204060737644,0.49748204060737644
2022-03-23,0.0004452417969375832,0.0004452417969375832,0.0,0.0,0.497927282404314,0.497927282404314
2022-03-24,0.0004381774668670849,0.0004381774668670849,0.0,0.0,0.4983654598711811,0.4983654598711811
2022-03-25,0.0004156093060020074,0.0004156093060020074,0.0,0.0,0.49878106917718307,0.49878106917718307
2022-03-26,0.0004085587968872454,0.0004085587968872454,0.0,0.0,0.4991896279740703,0.4991896279740703
2022-03-27,0.00040541511250183733,0.00040541511250183733,0.0,0.0,0.49959504308657215,0.49959504308657215
2022-03-28,0.0003692540623738817,0.0003692540623738817,0.0,0.0,0.499964297148946,0.499964297148946
2022-03-29,0.00036253221259558235,0.00036253221259558235,0.0,0.0,0.5003268293615416,0.5003268293615416
2022-03-30,0.0003591316321706541,0.0003591316321706541,0.0,0.0,0.5006859609937122,0.5006859609937122
2022-03-31,0.00036436261814070124,0.00036436261814070124,0.0,0.0,0.5010503236118529,0.5010503236118529
2022-04-01,0.00038860332496711876,0.00038860332496711876,0.0,0.0,0.50143892693682,0.50143892693682
2022-04-02,0.0003777589843424513,0.0003777589843424513,0.0,0.0,0.5018166859211625,0.5018166859211625
2022-04-03,0.00038253362350277627,0.00038253362350277627,0.0,0.0,0.5021992195446653,0.5021992195446653
2022-04-04,0.00037453609853563854,0.00037453609853563854,0.0,0.0,0.502573755643201,0.502573755643201
2022-04-05,0.0003709981144483717,0.0003709981144483717,0.0,0.0,0.5029447537576494,0.5029447537576494
2022-04-06,0.0003860551179782925,0.0003860551179782925,0.0,0.0,0.5033308088756276,0.5033308088756276
2022-04-07,0.00042573304964053335,0.00042573304964053335,0.0,0.0,0.5037565419252682,0.5037565419252682
2022-04-08,0.0004207501970917429,0.0004207501970917429,0.0,0.0,0.50417729212236,0.50417729212236
2022-04-09,0.00044477321675745945,0.00044477321675745945,0.0,0.0,0.5046220653391175,0.5046220653391175
2022-04-10,0.00043648724640447153,0.00043648724640447153,0.0,0.0,0.5050585525855219,0.5050585525855219
2022-04-11,0.00044389720885580066,0.00044389720885580066,0.0,0.0,0.5055024497943778,0.5055024497943778
2022-04-12,0.0004962903130884234,0.0004962903130884234,0.0,0.0,0.5059987401074661,0.5059987401074661
2022-04-13,0.0004846956369021197,0.0004846956369021197,0.0,0.0,0.5064834357443683,0.5064834357443683
2022-04-14,0.00046367836540888227,0.00046367836540888227,0.0,0.0,0.5069471141097771,0.5069471141097771
2022-04-15,0.00048768029179224645,0.00048768029179224645,0.0,0.0,0.5074347944015694,0.5074347944015694
2022-04-16,0.000475190522483315,0.000475190522483315,0.0,0.0,0.5079099849240527,0.5079099849240527
2022-04-17,0.0004767397889329495,0.0004767397889329495,0.0,0.0,0.5083867247129856,0.5083867247129856
2022-04-18,0.0004912239211563712,0.0004912239211563712,0.0,0.0,0.508877948634142,0.508877948634142
2022-04-19,0.0004686619911242374,0.0004686619911242374,0.0,0.0,0.5093466106252663,0.5093466106252663
2022-04-20,0.00045515122862085873,0.00045515122862085873,0.0,0.0,0.5098017618538871,0.5098017618538871
2022-04-21,0.00045631390739492577,0.00045631390739492577,0.0,0.0,0.5102580757612821,0.5102580757612821
2022-04-22,0.000473712345473469,0.000473712345473469,0.0,0.0,0.5107317881067556,0.5107317881067556
2022-04-23,0.0004871812526267573,0.0004871812526267573,0.0,0.0,0.5112189693593824,0.5112189693593824
2022-04-24,0.0004892058586615038,0.0004892058586615038,0.0,0.0,0.5117081752180439,0.5117081752180439
2022-04-25,0.0004891774276840006,0.0004891774276840006,0.0,0.0,0.5121973526457279,0.5121973526457279
2022-04-26,0.0004686830106882191,0.0004686830106882191,0.0,0.0,0.5126660356564161,0.5126660356564161
2022-04-27,0.000516682273362855,0.000516682273362855,0.0,0.0,0.513182717929779,0.513182717929779
2022-04-28,0.0004909793587553019,0.0004909793587553019,0.0,0.0,0.5136736972885343,0.5136736972885343
2022-04-29,0.0004788062903098388,0.0004788062903098388,0.0,0.0,0.5141525035788441,0.5141525035788441
2022-04-30,0.000500538393874022,0.000500538393874022,0.0,0.0,0.5146530419727181,0.5146530419727181
2022-05-01,0.0005180064718385932,0.0005180064718385932,0.0,0.0,0.5151710484445567,0.5151710484445567
2022-05-02,0.0005001935512913705,0.0005001935512913705,0.0,0.0,0.5156712419958481,0.5156712419958481
2022-05-03,0.0004961798810380111,0.0004961798810380111,0.0,0.0,0.5161674218768861,0.5161674218768861
2022-05-04,0.0005124053132385142,0.0005124053132385142,0.0,0.0,0.5166798271901246,0.5166798271901246
2022-05-05,0.0004700008562384935,0.0004700008562384935,0.0,0.0,0.5171498280463631,0.5171498280463631
2022-05-06,0.000534835617332165,0.000534835617332165,0.0,0.0,0.5176846636636953,0.5176846636636953
2022-05-07,0.0005428963089620949,0.0005428963089620949,0.0,0.0,0.5182275599726573,0.5182275599726573
2022-05-08,0.0005526419868115454,0.0005526419868115454,0.0,0.0,0.518780201959469,0.518780201959469
2022-05-09,0.0005849305940777605,0.0005849305940777605,0.0,0.0,0.5193651325535467,0.5193651325535467
2022-05-10,0.0006796314697763637,0.0006796314697763637,0.0,0.0,0.520044764023323,0.520044764023323
2022-05-11,0.0006608943146898142,0.0006608943146898142,0.0,0.0,0.5207056583380129,0.5207056583380129
2022-05-12,0.0007231997724079965,0.0007231997724079965,0.0,0.0,0.5214288581104208,0.5214288581104208
2022-05-13,0.0007122400582377774,0.0007122400582377774,0.0,0.0,0.5221410981686586,0.5221410981686586
2022-05-14,0.0007005539126868312,0.0007005539126868312,0.0,0.0,0.5228416520813455,0.5228416520813455
2022-05-15,0.0006740270040934389,0.0006740270040934389,0.0,0.0,0.523515679085439,0.523515679085439
2022-05-16,0.0006383133814687815,0.0006383133814687815,0.0,0.0,0.5241539924669077,0.5241539924669077
2022-05-17,0.0006723726303983484,0.0006723726303983484,0.0,0.0,0.5248263650973061,0.5248263650973061
2022-05-18,0.0006527466344697383,0.0006527466344697383,0.0,0.0,0.5254791117317759,0.5254791117317759
2022-05-19,0.0006991873938157825,0.0006991873938157825,0.0,0.0,0.5261782991255917,0.5261782991255917
2022-05-20,0.0006508852489059464,0.0006508852489059464,0.0,0.0,0.5268291843744977,0.5268291843744977
2022-05-21,0.0006781071622747648,0.0006781071622747648,0.0,0.0,0.5275072915367724,0.5275072915367724
2022-05-22,0.0006684133537948639,0.0006684133537948639,0.0,0.0,0.5281757048905673,0.5281757048905673
2022-05-23,0.0006379149714300809,0.0006379149714300809,0.0,0.0,0.5288136198619974,0.5288136198619974
2022-05-24,0.0006711949035217379,0.0006711949035217379,0.0,0.0,0.5294848147655191,0.5294848147655191
2022-05-25,0.000650964253891733,0.000650964253891733,0.0,0.0,0.5301357790194109,0.5301357790194109
2022-05-26,0.0006493731580513065,0.0006493731580513065,0.0,0.0,0.5307851521774622,0.5307851521774622
2022-05-27,0.0006529147836193683,0.0006529147836193683,0.0,0.0,0.5314380669610816,0.5314380669610816
2022-05-28,0.0006705102028027916,0.0006705102028027916,0.0,0.0,0.5321085771638845,0.5321085771638845
2022-05-29,0.0006529944559790262,0.0006529944559790262,0.0,0.0,0.5327615716198635,0.5327615716198635
2022-05-30,0.0006375348184465087,0.0006375348184465087,0.0,0.0,0.53339910643831,0.53339910643831
2022-05-31,0.0005691681727137244,0.0005691681727137244,0.0,0.0,0.5339682746110237,0.5339682746110237
2022-06-01,0.0005632346832868901,0.0005632346832868901,0.0,0.0,0.5345315092943106,0.5345315092943106
2022-06-02,0.00061495101231337,0.00061495101231337,0.0,0.0,0.5351464603066239,0.5351464603066239
2022-06-03,0.0005918754767920247,0.0005918754767920247,0.0,0.0,0.535738335783416,0.535738335783416
2022-06-04,0.0006121137495958286,0.0006121137495958286,0.0,0.0,0.5363504495330118,0.5363504495330118
2022-06-05,0.0006049494798489619,0.0006049494798489619,0.0,0.0,0.5369553990128608,0.5369553990128608
2022-06-06,0.0005980496894401955,0.0005980496894401955,0.0,0.0,0.537553448702301,0.537553448702301
2022-06-07,0.0005560815266905767,0.0005560815266905767,0.0,0.0,0.5381095302289917,0.5381095302289917
2022-06-08,0.0005574141504810178,0.0005574141504810178,0.0,0.0,0.5386669443794727,0.5386669443794727
2022-06-09,0.0005801192815772388,0.0005801192815772388,0.0,0.0,0.5392470636610499,0.5392470636610499
2022-06-10,0.0005815089749011047,0.0005815089749011047,0.0,0.0,0.539828572635951,0.539828572635951
2022-06-11,0.0006070644762752423,0.0006070644762752423,0.0,0.0,0.5404356371122262,0.5404356371122262
2022-06-12,0.0006249649416815354,0.0006249649416815354,0.0,0.0,0.5410606020539077,0.5410606020539077
2022-06-13,0.0006697536115305811,0.0006697536115305811,0.0,0.0,0.5417303556654383,0.5417303556654383
2022-06-14,0.0008305751318681611,0.0008305751318681611,0.0,0.0,0.5425609307973064,0.5425609307973064
2022-06-15,0.0008362680130248882,0.0008362680130248882,0.0,0.0,0.5433971988103313,0.5433971988103313
2022-06-16,0.0008136739914888162,0.0008136739914888162,0.0,0.0,0.5442108728018201,0.5442108728018201
2022-06-17,0.0009028062542152035,0.0009028062542152035,0.0,0.0,0.5451136790560354,0.5451136790560354
2022-06-18,0.0008907306418990499,0.0008907306418990499,0.0,0.0,0.5460044096979344,0.5460044096979344
2022-06-19,0.0009524103076281785,0.0009524103076281785,0.0,0.0,0.5469568200055626,0.5469568200055626
2022-06-20,0.0008791330130173962,0.0008791330130173962,0.0,0.0,0.5478359530185799,0.5478359530185799
2022-06-21,0.0008706473523324373,0.0008706473523324373,0.0,0.0,0.5487066003709123,0.5487066003709123
2022-06-22,0.0008608935141620168,0.0008608935141620168,0.0,0.0,0.5495674938850743,0.5495674938850743
2022-06-23,0.000887237212915048,0.000887237212915048,0.0,0.0,0.5504547310979894,0.5504547310979894
2022-06-24,0.0008349567550582653,0.0008349567550582653,0.0,0.0,0.5512896878530477,0.5512896878530477
2022-06-25,0.0008222459625103251,0.0008222459625103251,0.0,0.0,0.552111933815558,0.552111933815558
2022-06-26,0.0008110424438819955,0.0008110424438819955,0.0,0.0,0.55292297625944,0.55292297625944
2022-06-27,0.0008239199384607637,0.0008239199384607637,0.0,0.0,0.5537468961979007,0.5537468961979007
2022-06-28,0.000833608718239396,0.000833608718239396,0.0,0.0,0.5545805049161401,0.5545805049161401
2022-06-29,0.0008510926174243714,0.0008510926174243714,0.0,0.0,0.5554315975335644,0.5554315975335644
2022-06-30,0.0008550064194449782,0.0008550064194449782,0.0,0.0,0.5562866039530094,0.5562866039530094
2022-07-01,0.0008847298520802646,0.0008847298520802646,0.0,0.0,0.5571713338050897,0.5571713338050897
2022-07-02,0.0008802057926052983,0.0008802057926052983,0.0,0.0,0.5580515395976949,0.5580515395976949
2022-07-03,0.000881031893949152,0.000881031893949152,0.0,0.0,0.5589325714916441,0.5589325714916441
2022-07-04,0.0008745819636027005,0.0008745819636027005,0.0,0.0,0.5598071534552468,0.5598071534552468
2022-07-05,0.0008274174550497182,0.0008274174550497182,0.0,0.0,0.5606345709102966,0.5606345709102966
2022-07-06,0.0008250350962111555,0.0008250350962111555,0.0,0.0,0.5614596060065077,0.5614596060065077
2022-07-07,0.0008050963696242987,0.0008050963696242987,0.0,0.0,0.562264702376132,0.562264702376132
2022-07-08,0.0007555942213204602,0.0007555942213204602,0.0,0.0,0.5630202965974525,0.5630202965974525
2022-07-09,0.0007454544981324679,0.0007454544981324679,0.0,0.0,0.5637657510955849,0.5637657510955849
2022-07-10,0.0007509138538095426,0.0007509138538095426,0.0,0.0,0.5645166649493945,0.5645166649493945
2022-07-11,0.0007784019382288341,0.0007784019382288341,0.0,0.0,0.5652950668876233,0.5652950668876233
2022-07-12,0.0008114349562485973,0.0008114349562485973,0.0,0.0,0.5661065018438719,0.5661065018438719
2022-07-13,0.000835497032141625,0.000835497032141625,0.0,0.0,0.5669419988760135,0.5669419988760135
2022-07-14,0.0007943741544919186,0.0007943741544919186,0.0,0.0,0.5677363730305054,0.5677363730305054
2022-07-15,0.0007727997811309615,0.0007727997811309615,0.0,0.0,0.5685091728116364,0.5685091728116364
2022-07-16,0.0007566877114381051,0.0007566877114381051,0.0,0.0,0.5692658605230745,0.5692658605230745
2022-07-17,0.0007376775554229413,0.0007376775554229413,0.0,0.0,0.5700035380784975,0.5700035380784975
2022-07-18,0.000749371114378002,0.000749371114378002,0.0,0.0,0.5707529091928755,0.5707529091928755
2022-07-19,0.000686191466563299,0.000686191466563299,0.0,0.0,0.5714391006594388,0.5714391006594388
2022-07-20,0.0006430516610930582,0.0006430516610930582,0.0,0.0,0.5720821523205318,0.5720821523205318
2022-07-21,0.0006430756775373597,0.0006430756775373597,0.0,0.0,0.5727252279980692,0.5727252279980692
2022-07-22,0.0006445141973380293,0.0006445141973380293,0.0,0.0,0.5733697421954073,0.5733697421954073
2022-07-23,0.0006578562325911219,0.0006578562325911219,0.0,0.0,0.5740275984279983,0.5740275984279983
2022-07-24,0.0006630015152712688,0.0006630015152712688,0.0,0.0,0.5746905999432697,0.5746905999432697
2022-07-25,0.0006536913410908247,0.0006536913410908247,0.0,0.0,0.5753442912843605,0.5753442912843605
2022-07-26,0.0006950233870109952,0.0006950233870109952,0.0,0.0,0.5760393146713715,0.5760393146713715
2022-07-27,0.0007053351476037182,0.0007053351476037182,0.0,0.0,0.5767446498189752,0.5767446498189752
2022-07-28,0.0006359499734716957,0.0006359499734716957,0.0,0.0,0.5773805997924469,0.5773805997924469
2022-07-29,0.0005997121710955345,0.0005997121710955345,0.0,0.0,0.5779803119635425,0.5779803119635425
2022-07-30,0.0005933862813949284,0.0005933862813949284,0.0,0.0,0.5785736982449374,0.5785736982449374
2022-07-31,0.0006022253476373621,0.0006022253476373621,0.0,0.0,0.5791759235925747,0.5791759235925747
2022-08-01,0.000608912319385112,0.000608912319385112,0.0,0.0,0.5797848359119598,0.5797848359119598
2022-08-02,0.0006071487801471122,0.0006071487801471122,0.0,0.0,0.580391984692107,0.580391984692107
2022-08-03,0.0006151970428402355,0.0006151970428402355,0.0,0.0,0.5810071817349471,0.5810071817349471
2022-08-04,0.000620471234413811,0.000620471234413811,0.0,0.0,0.5816276529693609,0.5816276529693609
2022-08-05,0.0006243078881921108,0.0006243078881921108,0.0,0.0,0.582251960857553,0.582251960857553
2022-08-06,0.0005990992467502518,0.0005990992467502518,0.0,0.0,0.5828510601043033,0.5828510601043033
2022-08-07,0.000605494779076391,0.000605494779076391,0.0,0.0,0.5834565548833797,0.5834565548833797
2022-08-08,0.0005972516594932026,0.0005972516594932026,0.0,0.0,0.5840538065428729,0.5840538065428729
2022-08-09,0.0005721300516699611,0.0005721300516699611,0.0,0.0,0.5846259365945429,0.5846259365945429
2022-08-10,0.0005918337006429011,0.0005918337006429011,0.0,0.0,0.5852177702951857,0.5852177702951857
2022-08-11,0.0005645871144506479,0.0005645871144506479,0.0,0.0,0.5857823574096364,0.5857823574096364
2022-08-12,0.0005624704836945819,0.0005624704836945819,0.0,0.0,0.586344827893331,0.586344827893331
2022-08-13,0.0005453115340915805,0.0005453115340915805,0.0,0.0,0.5868901394274225,0.5868901394274225
2022-08-14,0.0005426116319349918,0.0005426116319349918,0.0,0.0,0.5874327510593575,0.5874327510593575
2022-08-15,0.0005445904054876684,0.0005445904054876684,0.0,0.0,0.5879773414648453,0.5879773414648453
2022-08-16,0.0005504735881677941,0.0005504735881677941,0.0,0.0,0.5885278150530131,0.5885278150530131
2022-08-17,0.000555808425110255,0.000555808425110255,0.0,0.0,0.5890836234781234,0.5890836234781234
2022-08-18,0.000572087565169801,0.000572087565169801,0.0,0.0,0.5896557110432932,0.5896557110432932
2022-08-19,0.0005740534302328,0.0005740534302328,0.0,0.0,0.5902297644735259,0.5902297644735259
2022-08-20,0.0006588600605949108,0.0006588600605949108,0.0,0.0,0.5908886245341208,0.5908886245341208
2022-08-21,0.0006465954169936457,0.0006465954169936457,0.0,0.0,0.5915352199511145,0.5915352199511145
2022-08-22,0.0006282783420706875,0.0006282783420706875,0.0,0.0,0.5921634982931852,0.5921634982931852
2022-08-23,0.0006358012052442212,0.0006358012052442212,0.0,0.0,0.5927992994984294,0.5927992994984294
2022-08-24,0.0006238500072696104,0.0006238500072696104,0.0,0.0,0.593423149505699,0.593423149505699
2022-08-25,0.000625195386108682,0.000625195386108682,0.0,0.0,0.5940483448918077,0.5940483448918077
2022-08-26,0.0006159029464115959,0.0006159029464115959,0.0,0.0,0.5946642478382193,0.5946642478382193
2022-08-27,0.0006662510909693296,0.0006662510909693296,0.0,0.0,0.5953304989291885,0.5953304989291885
2022-08-28,0.000671159991797889,0.000671159991797889,0.0,0.0,0.5960016589209864,0.5960016589209864
2022-08-29,0.0006832777514617851,0.0006832777514617851,0.0,0.0,0.5966849366724483,0.5966849366724483
2022-08-30,0.0006545000716268893,0.0006545000716268893,0.0,0.0,0.5973394367440752,0.5973394367440752
2022-08-31,0.0006698520008754079,0.0006698520008754079,0.0,0.0,0.5980092887449506,0.5980092887449506
2022-09-01,0.0006580798506909135,0.0006580798506909135,0.0,0.0,0.5986673685956415,0.5986673685956415
2022-09-02,0.0006513771605317222,0.0006513771605317222,0.0,0.0,0.5993187457561733,0.5993187457561733
2022-09-03,0.0006545344798035444,0.0006545344798035444,0.0,0.0,0.5999732802359768,0.5999732802359768
2022-09-04,0.0006569658430778665,0.0006569658430778665,0.0,0.0,0.6006302460790547,0.6006302460790547
2022-09-05,0.0006466861799305063,0.0006466861799305063,0.0,0.0,0.6012769322589852,0.6012769322589852
2022-09-06,0.0006504276795844982,0.0006504276795844982,0.0,0.0,0.6019273599385696,0.6019273599385696
2022-09-07,0.0006886381431463704,0.0006886381431463704,0.0,0.0,0.602615998081716,0.602615998081716
2022-09-08,0.0006656084911335376,0.0006656084911335376,0.0,0.0,0.6032816065728495,0.6032816065728495
2022-09-09,0.0006614533303891774,0.0006614533303891774,0.0,0.0,0.6039430599032386,0.6039430599032386
2022-09-10,0.0005759687202116592,0.0005759687202116592,0.0,0.0,0.6045190286234503,0.6045190286234503
2022-09-11,0.0005603700198450818,0.0005603700198450818,0.0,0.0,0.6050793986432954,0.6050793986432954
2022-09-12,0.0005574465168059169,0.0005574465168059169,0.0,0.0,0.6056368451601013,0.6056368451601013
2022-09-13,0.0005323134340062055,0.0005323134340062055,0.0,0.0,0.6061691585941075,0.6061691585941075
2022-09-14,0.0006131603780872111,0.0006131603780872111,0.0,0.0,0.6067823189721947,0.6067823189721947
2022-09-15,0.0006069931480199466,0.0006069931480199466,0.0,0.0,0.6073893121202146,0.6073893121202146
2022-09-16,0.000626905927279574,0.000626905927279574,0.0,0.0,0.6080162180474942,0.6080162180474942
2022-09-17,0.0006214810833047403,0.0006214810833047403,0.0,0.0,0.6086376991307989,0.6086376991307989
2022-09-18,0.0006022106646252412,0.0006022106646252412,0.0,0.0,0.6092399097954242,0.6092399097954242
2022-09-19,0.000627364038183457,0.000627364038183457,0.0,0.0,0.6098672738336076,0.6098672738336076
2022-09-20,0.0006183118022562849,0.0006183118022562849,0.0,0.0,0.6104855856358639,0.6104855856358639
2022-09-21,0.0006446466984078072,0.0006446466984078072,0.0,0.0,0.6111302323342717,0.6111302323342717
2022-09-22,0.0006576488349579964,0.0006576488349579964,0.0,0.0,0.6117878811692297,0.6117878811692297
2022-09-23,0.0006149729560686596,0.0006149729560686596,0.0,0.0,0.6124028541252983,0.6124028541252983
2022-09-24,0.0006157420177637943,0.0006157420177637943,0.0,0.0,0.6130185961430621,0.6130185961430621
2022-09-25,0.0006299405828159335,0.0006299405828159335,0.0,0.0,0.613648536725878,0.613648536725878
2022-09-26,0.0006320708036706603,0.0006320708036706603,0.0,0.0,0.6142806075295487,0.6142806075295487
2022-09-27,0.0006112066187948954,0.0006112066187948954,0.0,0.0,0.6148918141483436,0.6148918141483436
2022-09-28,0.0006121409185530731,0.0006121409185530731,0.0,0.0,0.6155039550668967,0.6155039550668967
2022-09-29,0.0005943526747603264,0.0005943526747603264,0.0,0.0,0.6160983077416571,0.6160983077416571
2022-09-30,0.0005879215568663984,0.0005879215568663984,0.0,0.0,0.6166862292985235,0.6166862292985235
2022-10-01,0.0005891774160865626,0.0005891774160865626,0.0,0.0,0.61727540671461,0.61727540671461
2022-10-02,0.0005912103877104792,0.0005912103877104792,0.0,0.0,0.6178666171023205,0.6178666171023205
2022-10-03,0.0006003329301564451,0.0006003329301564451,0.0,0.0,0.618466950032477,0.618466950032477
2022-10-04,0.0005711637042052808,0.0005711637042052808,0.0,0.0,0.6190381137366823,0.6190381137366823
2022-10-05,0.0005397734113838685,0.0005397734113838685,0.0,0.0,0.6195778871480662,0.6195778871480662
2022-10-06,0.0005436679766093421,0.0005436679766093421,0.0,0.0,0.6201215551246755,0.6201215551246755
2022-10-07,0.0005484999326236516,0.0005484999326236516,0.0,0.0,0.6206700550572991,0.6206700550572991
2022-10-08,0.0005617611327763296,0.0005617611327763296,0.0,0.0,0.6212318161900754,0.6212318161900754
2022-10-09,0.000563252784466685,0.000563252784466685,0.0,0.0,0.6217950689745421,0.6217950689745421
2022-10-10,0.0005591485217669045,0.0005591485217669045,0.0,0.0,0.6223542174963089,0.6223542174963089
2022-10-11,0.0005666306082272589,0.0005666306082272589,0.0,0.0,0.6229208481045362,0.6229208481045362
2022-10-12,0.0005675017902244973,0.0005675017902244973,0.0,0.0,0.6234883498947607,0.6234883498947607
2022-10-13,0.0005586335239039539,0.0005586335239039539,0.0,0.0,0.6240469834186646,0.6240469834186646
2022-10-14,0.0005449038155484822,0.0005449038155484822,0.0,0.0,0.6245918872342131,0.6245918872342131
2022-10-15,0.0005491755931120265,0.0005491755931120265,0.0,0.0,0.6251410628273252,0.6251410628273252
2022-10-16,0.000549215891002654,0.000549215891002654,0.0,0.0,0.6256902787183278,0.6256902787183278
2022-10-17,0.0005369907490239108,0.0005369907490239108,0.0,0.0,0.6262272694673517,0.6262272694673517
2022-10-18,0.0005210767070919867,0.0005210767070919867,0.0,0.0,0.6267483461744437,0.6267483461744437
2022-10-19,0.0005255414070953257,0.0005255414070953257,0.0,0.0,0.6272738875815391,0.6272738875815391
2022-10-20,0.0005298445852179409,0.0005298445852179409,0.0,0.0,0.6278037321667571,0.6278037321667571
2022-10-21,0.0005295855142946945,0.0005295855142946945,0.0,0.0,0.6283333176810518,0.6283333176810518
2022-10-22,0.0005195044939830439,0.0005195044939830439,0.0,0.0,0.6288528221750349,0.6288528221750349
2022-10-23,0.0005140272259235554,0.0005140272259235554,0.0,0.0,0.6293668494009584,0.6293668494009584
2022-10-24,0.0004961318710842639,0.0004961318710842639,0.0,0.0,0.6298629812720427,0.6298629812720427
2022-10-25,0.0005011530358609094,0.0005011530358609094,0.0,0.0,0.6303641343079036,0.6303641343079036
2022-10-26,0.0004687862766740391,0.0004687862766740391,0.0,0.0,0.6308329205845776,0.6308329205845776
2022-10-27,0.00044011036061361065,0.00044011036061361065,0.0,0.0,0.6312730309451913,0.6312730309451913
2022-10-28,0.00045529230269744436,0.00045529230269744436,0.0,0.0,0.6317283232478887,0.6317283232478887
