market_id,token_id,trade_date,timestamp,price,outcome,question,slug,event_slug,category,volume,active,closed,created_at,end_date,trade_count,token_count,first_trade,last_trade,token_return,token_price_change,obs_count,PriceUSD,btc_return,btc_log_return
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-11,2023-08-11 00:00:02,0.915,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.0,0.0,37,29399.784739626,-0.001032110332141789,-0.00103264332478048
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-12,2023-08-12 00:00:02,0.925,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.010928961748633892,0.010000000000000009,37,29415.733902104,0.0005424924916712648,0.0005423453958162128
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-13,2023-08-13 00:00:02,0.675,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.2702702702702703,-0.25,37,29286.1176110462,-0.004406359246013181,-0.004416095859454572
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-14,2023-08-14 00:00:02,0.795,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.1777777777777778,0.12,37,29408.9717127411,0.004194960333306907,0.004186186017253846
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-15,2023-08-15 00:00:02,0.78,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.018867924528301883,-0.015000000000000013,37,29167.59721654,-0.008207512270703599,-0.00824137933641289
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-16,2023-08-16 00:00:02,0.885,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.13461538461538458,0.10499999999999998,37,28754.2924079486,-0.014169998492609137,-0.014271351508513774
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-17,2023-08-17 00:00:02,0.88,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.005649717514124353,-0.0050000000000000044,37,26660.5627264757,-0.07281450893551211,-0.07560163519757168
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-18,2023-08-18 00:00:02,0.815,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.07386363636363646,-0.06500000000000006,37,26037.3658474576,-0.023375233501700343,-0.02365276775569569
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-19,2023-08-19 00:00:02,0.82,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.006134969325153339,0.0050000000000000044,37,26093.981808007,0.002174411992406977,0.002172051379993434
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-20,2023-08-20 00:00:02,0.875,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.06707317073170738,0.05500000000000005,37,26176.4721642315,0.0031612789811630293,0.0031562926448014395
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-21,2023-08-21 00:00:02,0.875,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.0,0.0,37,26128.9050160725,-0.0018171718427359984,-0.0018188249023882719
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-22,2023-08-22 00:00:02,0.87,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.005714285714285672,-0.0050000000000000044,37,25978.2096914085,-0.005767380017314139,-0.005784075577487613
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-23,2023-08-23 00:00:02,0.885,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.01724137931034475,0.015000000000000013,37,26452.1935882525,0.01824544117837168,0.018080990422070897
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-24,2023-08-24 00:00:02,0.85,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.039548022598870136,-0.03500000000000003,37,26126.7943331385,-0.012301409107277617,-0.012377697724209824
251813,50053282680698927325549756196805472717642851978104836882239691311846460882823,2023-08-25,2023-08-25 00:00:02,0.875,No,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.02941176470588247,0.025000000000000022,37,26040.881255114,-0.0032883130218362977,-0.0032937314045859978
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-07-21,2023-07-21 00:00:02,0.15,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.36363636363636354,0.039999999999999994,37,29919.6934921099,0.0038277000375854797,0.0038203930338731595
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-07-22,2023-07-22 00:00:02,0.09,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.4,-0.06,37,29726.0096271186,-0.00647345752530426,-0.006494501217597204
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-07-23,2023-07-23 00:00:02,0.13,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.44444444444444464,0.04000000000000001,37,30066.5724482759,0.011456728482204692,0.011391597157654587
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-07-24,2023-07-24 00:00:02,0.13,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.0,0.0,37,29178.3597042665,-0.02954153638687651,-0.0299866762450538
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-07-25,2023-07-25 00:00:03,0.155,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.1923076923076923,0.024999999999999994,37,29221.2548533022,0.001470101454312811,0.0014690219130635285
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-07-26,2023-07-26 00:00:02,0.105,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.32258064516129037,-0.05,37,29361.5917580362,0.00480256256750522,0.004791067054485509
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-07-27,2023-07-27 00:00:02,0.105,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.0,0.0,37,29201.6865175336,-0.005446068517686364,-0.00546095241257305
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-07-28,2023-07-28 00:00:02,0.105,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.0,0.0,37,29316.3130751023,0.0039253403223775685,0.003917656275822523
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-07-29,2023-07-29 00:00:03,0.105,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.0,0.0,37,29360.376179135,0.0015030233822315164,0.0015018949731295805
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-07-30,2023-07-30 00:00:03,0.11,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.04761904761904767,0.0050000000000000044,37,29262.8367337814,-0.003322145627783768,-0.0033276762058918052
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-07-31,2023-07-31 00:00:02,0.105,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.045454545454545525,-0.0050000000000000044,37,29219.8201887785,-0.0014700059804264587,-0.0014710874992402978
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-08-01,2023-08-01 00:00:02,0.22,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,1.0952380952380953,0.115,37,29499.5875385739,0.009574574654735102,0.009529028904831094
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-08-02,2023-08-02 00:00:02,0.12,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.4545454545454546,-0.1,37,29143.1519620105,-0.012082730855044077,-0.012156320423539313
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-08-03,2023-08-03 00:00:02,0.13,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.08333333333333348,0.010000000000000009,37,29192.3448617767,0.0016879745825133519,0.0016865515545489984
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-08-04,2023-08-04 00:00:02,0.14,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,0.0769230769230771,0.010000000000000009,37,29057.2532437171,-0.004627638468209683,-0.00463837913586751
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-08-05,2023-08-05 00:00:02,0.115,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.1785714285714286,-0.02500000000000001,37,29053.0956975453,-0.00014308118310180085,-0.00014309142019008902
251813,56234151237094476119582365567547601151454339072712534288667034256990761862690,2023-08-06,2023-08-06 00:00:02,0.105,Yes,Will Donald Trump (@realDonaldTrump) tweet by September 30?,will-donald-trump-realdonaldtrump-tweet-by-september-30,will-donald-trump-realdonaldtrump-tweet-by-september-30,,44110.62,True,True,2023-07-18 14:11:55,2023-09-30 00:00:00,0,2,,,-0.08695652173913049,-0.010000000000000009,37,29048.0433275862,-0.0001739012603577672,-0.0001739163829359569
